Cultural,Adventurous,Relaxing,Foodie,Nightlife,Shopping,Romantic,Nature,Text
0,0,0,0,1,0,0,0,"This nightclub pulls in ravers from across the capital with up-and-coming dance talent and a cool, industrial-style vibe."
0,0,0,0,1,0,0,0,The intimate venue is an excellent club and live music space.
0,0,0,0,1,0,0,0,"This enormous hangar-style space is 6,000 square feet of fun and was one of the most impressive and exciting additions to London nightlife when it opened."
0,0,0,0,1,0,0,0,There's a bar for casual drinks and a disco room downstairs for dancing and other shenanigans.
0,0,0,0,1,0,0,0,"Come night time, it turns into a nightlife playground where you can rave the night away to a blaring mix of Balearic house, beach boogie and sunshine soul."
0,0,0,0,1,0,0,0,"Priding itself as the biggest nightclub in the city, the indoor adult playground stretches over 2,300-square-metres across three floors with sky-high ceilings that tower up to 30 metres, and features a giant indoor Ferris wheel that offers revellers an unparalleled view of the nightclub"
0,0,0,0,1,0,0,0,The club is known for throwing some incredible parties DJ’d by local and international names
0,0,0,0,1,0,0,0,"Music genres range from nu disco to house, and dance hip-hop to afro-Latin."
0,0,0,0,1,0,0,0,"Here, you can roll on the good times to a soundtrack of hip-hop, techno, reggae or dub. "
0,0,0,0,1,0,0,0,The new drinking den switches into club mode with a roster of DJs.
0,0,0,0,1,0,0,0,"Show off your best moves on the dancefloor as you groove to a mix of pop, rock, hip-hop, R&B, alternative and dance hits from the 90s to now."
0,0,0,0,1,0,0,0,"A cool kid's cave, Cherry Discotheque is the epitome of underground parties."
0,0,0,0,1,0,0,0,"Nonetheless, the only-opened-on-Fridays-and-Saturdays club continues to promise a wild and fun night every time."
0,0,0,0,1,0,0,0,"This longest-running, icon of a nightclub first opened its doors to revellers back in 1991, famously championing and propelling the dance music movement throughout."
0,0,0,0,0,0,0,1,"The area is so well bestowed with countryside walks, that it’s got it’s own festival dedicated to hillside strolling. "
0,0,0,0,0,0,0,1,"Whether you want to wander the pretty woodland walks, scale the sandstone crags of Harrison’s Rocks, or pedal along the 22km of cycle tracks in Bedgebury Forest, High Weald packs a lot into its patch of south east England. "
0,0,0,0,0,0,0,1,A pretty patch of verdant countryside that’s surprisingly easy to reach.
0,0,0,0,0,0,0,1,The area goes big on walking and trail running – both of which make the most of outstanding scenery. 
0,0,0,0,0,0,0,1,"Bike routes – such as the Great Stour Way and the Perry Woods Cycle Trail near Canterbury – offer paved, car-free paths through the countryside, while well-trodden rambling paths allow walkers to immerse themselves in nature. "
0,0,0,0,0,0,0,1,"Nature-lovers should make a bee-line for the Medway Gap, just south of Rochester, famed for its orchids, wild poppies, dormice, birds, and butterflies."
0,0,0,0,0,0,0,1,"Gentle rolling hills dotted with orchids, orchards and long winding rivers. "
0,0,0,0,0,0,0,1,"Get in touch with nature in Cranborne Chase, with its remote downland, ancient forests and winding streams."
0,0,0,0,0,0,0,1,"Located a short ways from the city is Broga Hill, a popular hiking trail suitable for casual hikers, nature lovers and trail runners."
0,0,0,0,0,0,0,1,"Some attractions include nature trails, a herbal garden, a canopy walk and a timber product gallery."
0,0,0,0,0,0,0,1,River Safari is the ideal outdoor spot for the entire family.
0,0,0,0,0,0,0,1,"Whether you’re a nature lover or simply looking for a change of scenery for your weekend walk, you can choose between three nature trails to soak up the views of the Sungei Buloh Wetland Reserve."
0,0,0,0,0,0,0,1,Oldest and most popular nature park with lush rainforest bordering the country’s first reservoir and the Central Catchment Nature Reserve.
0,0,0,0,0,0,0,1,"Open 24/7, this scenic multi-recreational park makes the perfect sanctuary for nature lovers."
0,0,0,0,0,0,0,1,"Surrounded by exotic foliage, it's home to various outdoor and indoor gardens."
0,0,1,1,0,0,0,1,"Being so accessible, the gardens are ideal for a picnic or even just somewhere different to eat your workday lunch."
0,1,0,0,0,0,0,1,"This winding stretch of road provides ample opportunity to reconnect with the ocean, the bush and the sounds and sights of nature whether driving, walking, horseriding, surfing, sailing or cycling"
0,0,1,0,0,0,0,0,"The ice cave is the first of its kind in Australia, and hot/cold therapy is a well-regarded method to reduce inflammation, stress and soreness in the body "
0,0,0,1,1,0,0,0,Get right up and sweaty at the foot of the stage or sit back and sample the menu of delicious eats and the extensive range of drinks on offer.
1,0,0,1,0,0,0,1,"Checking out the work of local artists in the galleries, the gorgeous animals at the Collingwood Children's Farm, and going for a vegetarian feast at Lentil as Anything, the restaurant run by volunteers where you pay what you feel the meal is worth."
1,0,0,1,0,1,0,0,"This Diagon Alley-looking laneway boasts great food, shopping and some of the best street art. "
1,0,1,0,0,0,0,1,"You can take a stroll around the park and take in the natural landscape and historic sites, which are located throughout the gardens. "
1,0,0,0,0,0,0,0,It's a world-class comedy festival 
0,1,1,0,0,0,0,1,"This alpine region is great for skiers and snow bunnies in winter, and in the warmer months the resort is an ideal day-trip destination for bushwalking, mountain biking, cycling, trail running, leisurely picnics and nature walks."
0,0,0,1,0,1,0,0,"Even the arcade's retailers are full of fancy chocolate shops, old-fashioned tea rooms, jewellers, watchmakers and more."
0,0,0,1,1,0,0,0,Nighttime city dwellers will no longer have to resort to a greasy kebab or a mysteriously long-lasting burger from the golden arches.
0,0,1,1,0,0,0,1,"With beaches, wineries, parks, gardens and spas"
0,1,1,1,1,0,0,1,"Hotham has 320 hectares of ski terrain, 18 restaurants and bars, and even a luxe day spa."
1,0,1,0,0,0,0,1," Once you’ve completed your encounter with contemporary artists inside the gallery, head out to Heide's green sculpture park, tip your hat to the corrugated iron cows and find a spot near the riverbank."
0,0,0,0,0,0,1,1,"There are plenty of activities for families, couples and solo visitors, including a wildlife parks full of native animals and of course, the nightly penguin parade."
1,0,0,0,0,0,0,0,"An annual feast of theatre, dance, visual art, music and events from all over the world."
1,0,0,0,0,1,0,0,"Exploring its ten storeys is an unparalleled shopping adventure: you’ll find boutique retailers, jewellers, art studios and bespoke tailors."
0,0,0,1,1,0,0,0,It is now home to a wealth of exciting restaurants and bars.
1,0,0,0,0,1,0,0,"We love our art galleries, we love our markets, but most of all we love it when art galleries host markets."
